frame,track_id,gender,gender_p,emotion,emotion_p
282,27,female,0.7304,happy,0.4827
282,6,female,0.9165,sad,0.7868
283,27,female,0.7304,happy,0.4827
284,27,female,0.7304,happy,0.4827
285,27,female,0.7304,happy,0.4827
286,27,female,0.7304,happy,0.4827
287,27,female,0.7304,happy,0.4827
288,27,female,0.7304,happy,0.4827
289,27,female,0.7304,happy,0.4827
290,27,female,0.7304,happy,0.4827
291,27,female,0.7304,happy,0.4827
292,27,female,0.7304,happy,0.4827
293,27,female,0.7304,happy,0.4827
294,27,female,0.7304,happy,0.4827
295,27,female,0.7304,happy,0.4827
296,27,female,0.7304,happy,0.4827
297,27,female,0.7304,happy,0.4827
298,27,female,0.7304,happy,0.4827
299,27,female,0.7304,happy,0.4827
300,27,female,0.7304,happy,0.4827
301,27,female,0.7304,happy,0.4827
302,27,female,0.7304,happy,0.4827
303,27,female,0.7304,happy,0.4827
304,27,female,0.7304,happy,0.4827
305,27,female,0.7304,happy,0.4827
306,27,female,0.7304,happy,0.4827
307,27,female,0.7304,happy,0.4827
308,27,female,0.7304,happy,0.4827
309,27,female,0.7304,happy,0.4827
310,27,female,0.7304,happy,0.4827
311,27,female,0.7304,happy,0.4827
311,28,male,0.7763,fear,0.9999
312,27,female,0.7304,happy,0.4827
312,28,male,0.7763,fear,0.9999
313,27,female,0.7304,happy,0.4827
314,27,female,0.7304,happy,0.4827
314,28,male,0.7763,fear,0.9999
315,27,female,0.7304,happy,0.4827
315,28,male,0.7763,fear,0.9999
316,27,female,0.7304,happy,0.4827
317,27,female,0.7304,happy,0.4827
318,27,female,0.7304,happy,0.4827
319,27,female,0.7304,happy,0.4827
320,27,female,0.7304,happy,0.4827
321,27,female,0.7304,happy,0.4827
321,28,male,0.7763,fear,0.9999
322,27,female,0.7304,happy,0.4827
323,27,female,0.7304,happy,0.4827
323,28,male,0.7763,fear,0.9999
324,27,female,0.7304,happy,0.4827
324,28,male,0.7763,fear,0.9999
325,27,female,0.7304,happy,0.4827
325,28,male,0.7763,fear,0.9999
326,28,male,0.7763,fear,0.9999
326,27,female,0.7304,happy,0.4827
327,28,male,0.7763,fear,0.9999
327,27,male,0.7951,happy,0.6789
328,28,male,0.5684,sad,0.4082
328,27,male,0.7951,happy,0.6789
329,28,male,0.5684,sad,0.4082
329,27,male,0.7951,happy,0.6789
330,28,male,0.5684,sad,0.4082
330,27,male,0.7951,happy,0.6789
331,28,male,0.5684,sad,0.4082
332,28,male,0.5684,sad,0.4082
332,27,male,0.7951,happy,0.6789
333,28,male,0.5684,sad,0.4082
334,28,male,0.5684,sad,0.4082
335,28,male,0.5684,sad,0.4082
336,28,male,0.5684,sad,0.4082
337,28,male,0.5684,sad,0.4082
338,28,male,0.5684,sad,0.4082
339,28,male,0.5684,sad,0.4082
340,28,male,0.5684,sad,0.4082
340,30,male,0.8706,sad,1.0000
341,28,male,0.5684,sad,0.4082
341,30,male,0.8706,sad,1.0000
342,28,male,0.5684,sad,0.4082
342,30,male,0.8706,sad,1.0000
343,28,male,0.5684,sad,0.4082
343,30,male,0.8706,sad,1.0000
344,28,male,0.5684,sad,0.4082
344,30,male,0.8706,sad,1.0000
345,28,male,0.5684,sad,0.4082
345,30,male,0.8706,sad,1.0000
346,28,male,0.5684,sad,0.4082
346,30,male,0.8706,sad,1.0000
347,30,male,0.8706,sad,1.0000
348,28,male,0.5684,sad,0.4082
348,30,male,0.8706,sad,1.0000
349,28,male,0.5684,sad,0.4082
349,30,male,0.8706,sad,1.0000
349,31,female,0.8739,fear,0.4830
350,28,male,0.5684,sad,0.4082
350,31,female,0.8739,fear,0.4830
350,30,male,0.8706,sad,1.0000
351,28,male,0.5684,sad,0.4082
351,31,female,0.8739,fear,0.4830
352,28,male,0.5684,sad,0.4082
352,31,female,0.8739,fear,0.4830
353,28,male,0.5684,sad,0.4082
354,28,male,0.5684,sad,0.4082
354,35,male,0.6599,natural,0.9969
355,28,male,0.5684,sad,0.4082
355,31,female,0.8739,fear,0.4830
355,35,male,0.6599,natural,0.9969
356,28,male,0.5684,sad,0.4082
356,31,female,0.8739,fear,0.4830
356,35,male,0.6599,natural,0.9969
357,28,male,0.5684,sad,0.4082
357,31,female,0.8739,fear,0.4830
357,36,male,0.8335,happy,0.9802
357,35,male,0.6599,natural,0.9969
358,28,male,0.5684,sad,0.4082
358,35,male,0.6599,natural,0.9969
358,31,female,0.8739,fear,0.4830
359,28,male,0.5684,sad,0.4082
359,31,female,0.8739,fear,0.4830
359,36,male,0.8335,happy,0.9802
359,35,male,0.6599,natural,0.9969
360,28,male,0.5684,sad,0.4082
360,31,female,0.8739,fear,0.4830
360,35,male,0.6599,natural,0.9969
361,28,male,0.5684,sad,0.4082
361,31,female,0.8739,fear,0.4830
361,35,male,0.6599,natural,0.9969
361,36,male,0.8335,happy,0.9802
362,28,male,0.5684,sad,0.4082
362,31,female,0.8739,fear,0.4830
362,35,male,0.6599,natural,0.9969
363,28,male,0.5684,sad,0.4082
363,31,female,0.8739,fear,0.4830
363,35,male,0.6599,natural,0.9969
363,36,male,0.8335,happy,0.9802
364,28,male,0.5684,sad,0.4082
364,31,female,0.8739,fear,0.4830
364,35,male,0.6599,natural,0.9969
365,28,male,0.5684,sad,0.4082
365,31,female,0.8739,fear,0.4830
365,35,male,0.6599,natural,0.9969
366,28,male,0.5684,sad,0.4082
366,31,female,0.8739,fear,0.4830
366,35,male,0.6599,natural,0.9969
366,36,male,0.8335,happy,0.9802
367,28,male,0.5684,sad,0.4082
367,31,female,0.8739,fear,0.4830
367,35,male,0.6599,natural,0.9969
367,36,male,0.8335,happy,0.9802
368,28,male,0.5684,sad,0.4082
368,31,female,0.8739,fear,0.4830
368,35,male,0.6599,natural,0.9969
369,28,male,0.5684,sad,0.4082
369,31,female,0.8739,fear,0.4830
369,35,male,0.6599,natural,0.9969
370,28,male,0.5684,sad,0.4082
370,31,female,0.8739,fear,0.4830
370,35,male,0.6599,natural,0.9969
371,28,male,0.5684,sad,0.4082
371,31,female,0.8739,fear,0.4830
371,35,male,0.6599,natural,0.9969
372,31,female,0.8739,fear,0.4830
372,28,male,0.5684,sad,0.4082
372,35,male,0.6599,natural,0.9969
373,28,male,0.5684,sad,0.4082
373,31,female,0.8739,fear,0.4830
373,35,male,0.6599,natural,0.9969
374,28,male,0.5684,sad,0.4082
374,31,female,0.8739,fear,0.4830
374,35,male,0.6599,natural,0.9969
375,28,male,0.5684,sad,0.4082
375,31,female,0.8739,fear,0.4830
375,35,male,0.6599,natural,0.9969
376,28,male,0.5684,sad,0.4082
376,31,female,0.8739,fear,0.4830
376,35,male,0.6599,natural,0.9969
377,31,female,0.8739,fear,0.4830
377,28,male,0.5684,sad,0.4082
377,35,male,0.6599,natural,0.9969
378,28,male,0.7298,happy,0.6457
378,31,female,0.8739,fear,0.4830
